problem,z3,msat,minisat-ml,minisat,batsat,z3.time,msat.time,minisat-ml.time,minisat.time,batsat.time
benchs/satcomp-18/Ofer/courses0.12_2017_9.cnf,unknown,error,error,unknown,unknown,300.04,7.73,301.02,300.16,300.03
benchs/satcomp-18/Ofer/course_flat_0.2_2018_3.cnf,unknown,error,error,unknown,unknown,300.06,8.97,301.02,300.28,300.05
benchs/satcomp-18/Ofer/course_flat_0.16_2018_3.cnf,unknown,error,error,unknown,unknown,300.05,8.98,301.02,300.25,300.04
benchs/satcomp-18/Ofer/course_flat_0.12_2018_3_5.cnf,unknown,error,error,unknown,unknown,300.04,7.38,301.02,300.17,300.03
benchs/satcomp-18/Ofer/course_flat_0.12_2018_3_3.cnf,unknown,error,error,unknown,unknown,300.04,17.44,301.02,300.12,300.03
benchs/satcomp-18/Ofer/course_flat_0.12_2018_3_1.cnf,unknown,error,error,unknown,unknown,300.03,301.02,301.02,300.08,300.03
benchs/satcomp-18/Ofer/course_flat_0.12_2018_3.cnf,unknown,error,error,unknown,unknown,300.05,8.77,301.02,300.28,300.04
benchs/satcomp-18/Ofer/course0.2_2018_3_5.cnf,unknown,error,error,unknown,unknown,300.03,65.70,301.01,300.14,300.04
benchs/satcomp-18/Ofer/course0.2_2018_3.cnf,unknown,error,error,unknown,unknown,300.04,8.25,301.02,300.28,300.04
benchs/satcomp-18/Ofer/course0.16_2018_3_5.cnf,unknown,error,error,unknown,unknown,300.03,51.51,301.02,300.14,300.04
benchs/satcomp-18/Ofer/course0.12_2018_3_5.cnf,unknown,error,error,unknown,unknown,300.03,50.45,301.01,300.15,300.05
benchs/satcomp-18/Ofer/course0.12_2018_3_3.cnf,unknown,error,error,unknown,unknown,300.02,301.02,301.02,300.07,300.03
benchs/satcomp-18/Ofer/course0.12_2018_3_1.cnf,unknown,error,error,unknown,unknown,300.03,301.01,301.01,300.07,300.04
benchs/satcomp-18/Mayer-Eichberger/9-4-9.cnf,unknown,error,error,unknown,unknown,300.03,52.04,301.22,300.06,300.04
benchs/satcomp-18/Mayer-Eichberger/9-4-10.cnf,unknown,error,error,unknown,unknown,300.04,17.71,301.02,300.07,300.05
benchs/satcomp-18/Mayer-Eichberger/8-5-6.cnf,unknown,error,error,unknown,unknown,300.03,25.22,301.10,300.05,300.06
benchs/satcomp-18/Mayer-Eichberger/8-4-9.cnf,unknown,error,error,unknown,unknown,300.03,121.62,301.02,300.04,300.04
benchs/satcomp-18/Mayer-Eichberger/8-4-8.cnf,unknown,error,error,unknown,unknown,300.03,264.71,301.02,300.05,300.04
benchs/satcomp-18/Mayer-Eichberger/8-4-10.cnf,unknown,error,error,unknown,unknown,300.04,116.46,301.22,300.06,300.05
benchs/satcomp-18/Mayer-Eichberger/7-5-6.cnf,unknown,error,error,unknown,unknown,300.03,225.89,301.02,300.04,300.05
benchs/satcomp-18/Mayer-Eichberger/7-4-7.cnf,unknown,error,error,unknown,unknown,300.03,301.02,301.18,300.09,300.04
benchs/satcomp-18/Mayer-Eichberger/6-5-6.cnf,unknown,error,error,unknown,unknown,300.03,301.02,301.02,300.03,300.05
benchs/satcomp-18/Mayer-Eichberger/6-4-7.cnf,unknown,error,error,unknown,unknown,300.03,301.02,301.18,300.04,300.05
benchs/satcomp-18/Mayer-Eichberger/6-4-6.cnf,unknown,error,error,unknown,unknown,300.03,301.02,301.18,300.04,300.05
benchs/satcomp-18/Mayer-Eichberger/6-3-8.cnf,unknown,error,error,unknown,unknown,300.03,301.02,301.10,300.02,300.05
benchs/satcomp-18/Mayer-Eichberger/10-4-10.cnf,unknown,error,error,unknown,unknown,300.04,8.51,301.21,300.08,300.04
benchs/satcomp-18/Mayer-Eichberger/10-3-13.cnf,unknown,error,error,unknown,unknown,300.03,301.02,301.02,300.04,300.05
benchs/satcomp-18/Manthey/terminator_03_true-unreach-call_true-termination.i.cnf,unknown,error,error,unknown,unknown,300.03,31.81,301.19,300.08,300.07
